,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bc,shape_oc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CO2,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750,seed
1236172,7.6313643668049105,4.27399628045671,7.798777723109913,55.585926522388334,1.224735039743461,3.3342405437734914,1.1723794529703702,1.50737768870522,1.3165145500479132,0.6867301997978577,8.788087744668355,33.50809570226524,0.0025299695913588,3.906193212391956,0.0015531043872952,0.0274084663152396,-1.3285139053578983e-06,-5.6571856722607154e-05,-0.0008464129311132,-0.000132088673142,-0.0068717691809306,-0.0046437541852609,-2.2441133940642632e-05,-9.230300658052916e-06,0.0111067383289645,0.290159990266604,0.0013694437623667,-0.6062671436634647,0.0001701869855591,0.0010930341054941,-0.0001146799336045,9.74146486785604e-05,0.000398674790778,0.0020771840414604,0.8133818178777732,1.000358717475706,1.1172422267411508,1.9207919201222896,0.3766124540650349,1.1498232840019833,0.8958435988118212,1.090587175673606,0.685753469613515,-0.016799161004092,0.941262064854552,278.95576694738446,494588391
1236688,1.6368992048054434,2.7187904019641795,8.37678816258306,141.05591575020122,1.3482228051901517,3.325309135864089,0.3786572226554145,0.8374576466136419,0.634541698883713,0.2716201444776578,7.666137568209002,33.62492687913342,0.0020852910459474,2.163984934241321,0.0024937442554443,0.0083070728031155,-5.108628521837146e-07,-3.750023705956713e-05,-0.0003864477816308,-0.0001322851122271,-0.0051571932145999,-0.0049616490180985,-6.666349032692363e-06,-2.161537033920074e-06,0.0002109125681093,0.0210411026956708,0.0068396906773931,-6.330787394062349,0.0001699121738064,0.0004773146752341,-0.0001507594638463,0.0003383927524482,0.0006467011741697,0.0022256746641894,1.0409143475114055,0.9964716266697348,0.9641540578153032,1.1722265267979308,0.7256201104420319,1.0720114819676525,1.0117586227521589,1.0373811749570765,0.7675256887022216,-0.0681036856498624,1.020637579336768,279.77981629909493,494794275
1238088,8.976511739058282,2.4761301953489325,36.92305398171516,157.6499472578255,1.4559571536372098,1.4275991525672354,0.3692174819012544,0.2651241373530014,1.2081571984475905,0.3866893237996411,9.053224239426791,38.46699867976779,-0.0036349382571697,-0.4602607339945715,0.0058501375984122,0.0262139837642043,-2.967151166538548e-06,-2.9426236048313748e-06,-0.001061023450902,-6.85491170843415e-05,-0.0006493107658781,-0.0052537373810786,-1.050687701969029e-05,-6.166617700797267e-06,0.0163376737128583,0.2030753198655041,0.0287343316887235,-0.7973989299811384,0.0001301975505895,0.0009008154886665,-8.281127482383637e-05,-1.4173462264067792e-05,-0.0001450430587891,0.0023048902458913,1.1060459244963234,0.9493227593746808,1.2748633763104846,0.7147526540386353,1.033875160038774,0.9403598334511892,1.1396065542683402,1.0346351594255856,0.8459102035450807,-0.0091818648605078,0.9225042393102154,279.40396491645026,495352875
1238736,4.328123003880213,4.267251002542396,19.33033703299257,92.75455311567369,1.7709259833937605,2.265829955609153,0.6564275528607436,1.3946757708084447,0.8028616838887925,0.4414477351215284,6.795578722395174,29.472552457604294,0.0110956842026893,0.8673583051254444,-0.0003361888895744,0.0331911669363107,-1.3046656464542137e-06,-8.437728350833422e-07,-0.0008362127550144,-2.1550089109849947e-05,-0.0072272465426788,-0.000295341064243,-2.16299288979849e-05,-1.1923549216432958e-05,0.0304487188536223,0.2207063574504812,0.0025631498212704,-0.4803054943637999,0.0001739896176087,0.0001171757442658,-0.0002988116727445,0.0001625509117002,0.0003521710878212,0.0020566720399846,0.8541861780561943,1.0458767007648522,1.0155300543258443,0.9063666873984716,0.9047365247959072,0.529841169652526,0.5195550949708772,0.9276759684476324,0.48573948252965,-0.04667824885657,1.0822277084916885,277.39975972815324,495611427
1242237,9.16678678294562,5.058203644336109,19.280901954915382,142.27909617065066,1.3592190264376904,1.814891067014316,0.5778873420254882,0.8681464170938162,1.0188890589581263,0.4421220488774264,6.566233503305234,35.12607077970428,0.0008810236653847,4.66822732143047,0.0011283863553159,0.0187142637280409,-1.536342997648079e-06,-1.7253437974592248e-05,-0.0002265449869677,-5.454360116789449e-05,-0.002125433419811,-0.0027028048192739,-1.1909612957204542e-05,-5.906814739905449e-06,0.0021133413472641,0.1860119601375622,0.0044211460172845,-2.451009657717073,0.0002373324451194,0.0007595686738123,-6.921442364753679e-05,0.0002214158819042,0.0004626665625061,0.0017685630471282,0.9077543521514356,0.994338796205414,1.1043429369983575,0.6370987331768724,0.8630446874766609,0.5943854112565088,1.0027092865328815,0.9806384704952968,1.3831448580350605,0.0551312289307912,1.0984533797748373,277.9746485391608,497008326
1242681,3.2574640489672197,4.240009263788936,24.686161225098694,33.24795796353394,1.322675140083068,2.796746960227132,1.0746187444504964,1.0475271145152896,0.4497934492872895,0.3008555520761017,8.130458600582248,36.62309658724803,-0.0011954793410424,2.3427902826990827,0.0034555814299052,0.0352390927283896,-2.74397075182341e-06,-7.084557056836762e-05,-0.0010033857304085,-0.0001150856934099,-0.0014205011020812,-0.0027631358568019,-2.37449270614214e-05,-2.4942619944875894e-06,0.0100635548558991,0.0562516489890539,0.0351454045260061,-1.6035214603151122,0.0001897530677017,0.0009079723491623,-0.0001130348037319,0.0002480945090728,0.0006754154596023,0.0006808794233625,1.064137220308186,0.9704048083970366,0.9867137303413768,0.6877491239146878,1.5646409118043922,1.5143465667565832,1.086093005595598,1.0321787751688702,0.3972055593270136,0.0465036112990477,0.9877878845795114,278.3416795270012,497185482
1243410,1.884050113854652,4.071168806737261,9.969524942631436,123.08578833790084,1.5419673734963453,1.7932004245685291,0.5833845621341285,0.9785619590859016,0.0641092769679543,0.3978406643054538,8.59677735801946,33.026394678325524,0.0050716651315328,0.7823239906832685,0.001592637113344,0.0012674165458883,-3.617256013699244e-06,-9.855009091154471e-07,-0.0010057710888285,-0.0001199264767236,-0.0001680485215856,-0.0023729462043392,-1.2003331555311472e-05,-2.419233882024904e-06,0.0008173936810236,0.1364097258993646,0.0016469515130843,-0.6761200482706308,0.0001422705492296,0.0005929947637799,-0.0001611182697769,0.0001069399205527,-7.166185271066829e-05,0.0007139812945734,0.9905753601893056,0.9647488768869726,0.9461960314970778,0.2321783295273457,1.8926528922740535,0.1973884598931866,0.7987105683974486,0.7972693228386284,0.8225917052299347,-0.0074862138595021,0.9547968551551068,278.51498471705503,497476353
1244099,2.199626116995884,5.826407411328206,14.234082953446814,160.92463001825035,1.2782435364409066,2.2698197154483544,1.1960591231737026,1.1844399665895944,0.561308361736722,0.535206811492431,7.364278763176867,34.579929710182114,0.0016116481110005,2.6128787821448096,0.0029722543896241,0.0364191818684068,-3.275605317252539e-06,-6.054143851513881e-05,-0.0004388849020394,-1.3127664128805643e-06,-0.0006196144335453,-0.0047355007566244,-1.5929974631272064e-05,-6.603576976368778e-06,0.0028991872343789,0.1982443789365363,0.0010660634008315,-0.9680028416701189,0.0002326983355369,0.0009058140154533,-0.0002958436649074,0.0001384280285135,0.0001376639876407,0.0014235336410088,1.3112533353482392,1.0820866782914471,0.9337193428514112,1.783968036364727,0.7312258449895495,1.759933352382669,1.4050331209140543,0.947607101194735,0.2873128577868418,-0.0296191581842245,1.0419934277987972,277.1687581767031,497751264
1244708,1.2887500681432518,5.052112700339207,30.259912519554454,86.18558869413991,1.2723610853662606,2.970620219024818,0.9456815683679362,1.2809649824917488,0.2735073489123075,0.511494811871597,8.560499546317175,32.85241530802769,0.0026323455567498,4.270169856413085,0.0007524506371462,0.0378953320662767,-2.2883003288674275e-06,-6.594351969235689e-05,-0.0010864662460079,-7.585479197938874e-06,-0.0077485380730015,-0.0035165961454859,-2.5462090800241804e-06,-1.0875553972230708e-05,0.00883181075007,0.055789189208063,0.0013638187438752,-0.6612861530678754,0.0002210120250281,0.0001903681289188,-0.0001834229446611,0.000180860458205,0.0006982660113992,0.0006012687382515,1.0138051571972606,1.0294972361379482,1.141422367223874,2.185906025668354,0.6357155364622189,2.165653869670005,1.0028816723426788,0.7421027119868031,0.796865406492019,-0.0029177698984693,0.957363430773683,278.7077511130564,497994255
1244883,10.674644522137664,4.67792965354802,11.374573252870306,54.36348349415511,1.0886421529501795,2.421666705627614,1.2917309340284928,1.7272691716585633,1.0662723696331418,0.4372289994608656,6.527021285629076,30.89631129973437,0.0068855284888702,3.8201309771977976,-0.000651673601751,0.0097108619386677,-6.471232307699732e-07,-2.2289467683735363e-05,-0.0009178302077138,-4.400275191977901e-06,-0.0056175331188689,-0.003844191893579,-1.761854453785916e-05,-3.3817042243824034e-06,0.0237959507362276,0.3279698630346992,0.0131725241557855,-0.7561669545817326,0.0001466427335313,0.0007563129944921,-7.863296027621204e-05,0.0002099490693521,0.0002362931811701,0.0014257724466295,0.9987020744892948,1.0219811813949886,0.9953010970473826,1.9890018434758168,1.2093859587824989,1.897766582611824,1.2558537155681393,1.235022006816154,0.8242487590344696,0.0138186647406159,1.1012275581807411,278.2861132389265,498064080
1245134,6.033791226709118,5.7927632392126185,13.74982588900044,179.61759389396764,1.357589790820146,1.4676428717318175,1.127361935354639,1.012674056770926,0.8607353408747732,0.5328238977515919,7.925278374412644,34.47665461245014,0.0020423894121958,0.4103507895010848,0.0053483540987627,0.0270430992759239,-2.417861056614261e-06,-4.464215951771341e-05,-0.0002423018117658,-0.0001192361483974,-0.0005406829194246,-0.0035139976899179,-1.1268368320384969e-05,-2.533979843189897e-06,0.0224312970427882,0.0318214393586906,0.030701774596863,-0.8728407932100046,0.0001981654775471,0.0009305053055239,-0.0001959589535842,0.0002478291975086,0.0002146424133818,0.0027174111944595,0.9635450653883896,0.9535925025678234,0.8985440942908324,0.9234765211208726,0.6807499560667633,1.293102335624512,0.6493164757024725,1.0640950651429064,0.7392598155919962,0.0165571059075366,1.002303935608788,276.79847582796856,498164229
1245163,26.77619156080246,3.224919449812402,11.533148740727231,32.69365853134633,1.993902754664517,5.200965549090157,0.8232513380211118,1.4251804760779727,2.1601878020505576,0.3154230335268104,9.31810630075687,32.1545147577103,0.0033721006341189,3.2886078477216136,0.0022426962055103,0.019124040225763,-2.0360700203019354e-06,-2.0204947159951536e-05,-0.0008511009620342,-4.713921056921945e-05,-9.640014311322608e-05,-0.0016085141478111,-5.695800360055672e-06,-4.829138113817101e-06,0.0272495499646987,0.3700375453992325,0.0131378907015092,-0.14710317554181,0.0001740002166772,0.0005995031855032,-0.000134574711509,3.265542775681736e-05,0.0002470761642077,0.0019045438601509,1.0670691877215546,0.9847617607755744,0.913390866639691,0.6663381676800413,2.5608306874027607,1.2362014047871974,0.5537614344998101,0.7840239232903348,1.0708421428452153,0.0502829988557538,0.9037644143729476,277.8851348078011,498175800
1246773,6.014756091501788,2.8156334894921207,16.840792547520604,92.82220403540948,0.805960579460899,3.613581030499708,1.0916562614784802,1.502165918769316,0.4585989675152093,0.3290263387651318,8.16898160513787,36.42875774664218,-0.0003257067207934,-0.1938172940012165,0.0039313634034827,0.0259453582950402,-3.698418188274277e-07,-4.421434293400577e-05,-0.0008247337272006,-1.7052264340597275e-05,-0.0060484856438771,-0.0001721068098454,-8.52023398396488e-06,-1.3994437172942878e-06,0.0062665606554767,0.071126047675426,0.0236366999999523,-2.2717897584902174,0.0001824946623286,0.0004223128620552,-7.447176540384631e-05,6.222723043309489e-05,0.0002929850124312,0.0020738868830515,1.0857975637990689,0.9538845124342996,1.054299402158546,0.765008923411731,1.0046061735985434,2.61525712059598,0.8565202595741319,0.8429139572436584,0.8759326265631187,0.0162986784033674,0.9850624664904007,280.0614278065008,498818190
1251488,3.324087956430253,4.828296069623393,9.55294597964716,79.83104211269384,1.5960582927502334,2.153000986910184,0.6379897267436783,1.4292967314956766,0.3262517080974479,0.4102766745727058,6.497596385385542,31.45141919814628,0.0094207574067015,0.9724740536337309,-0.0006755243375191,0.0001762539972827,-1.251104853857134e-06,-8.709216531915988e-06,-0.0002478037345295,-1.3752610436599516e-05,-0.0039297123506502,-0.0007886622941485,-4.285268919723452e-06,-2.0564046503468863e-06,0.0150159593526942,0.2463912970481078,0.0054838878239383,-1.0618134634423064,0.0002054653170096,0.0003635402682372,-0.0002124368756275,0.0002029687104847,0.0001711131824961,0.0026431274394845,1.1224393607245775,1.1657762111339467,0.8939378596091112,0.7496732046441335,1.0251819426952282,1.5360039036526905,1.2568615721090486,0.8268730330042885,0.8755036296587754,-0.0157237282783923,1.103309305342446,276.88751849573543,500699475
1252107,6.113181211553575,3.944267921461962,27.340680980335552,174.7153999721189,1.3615739526253563,2.166973362076764,0.8546524596334388,0.4029408716615218,0.5903397175268906,0.5812546034135959,8.926061446742416,37.29644282359359,-0.0014326271220832,-0.5662590663806739,0.0046700387528591,0.0394039665160395,-1.497460913280475e-06,-3.398459754701603e-05,-0.0011046057450004,-1.7031109370004393e-05,-0.0038024967899391,-0.0037023158600906,-1.1103574740581928e-05,-7.063564663309972e-06,0.0227693410978129,0.0165324121343195,0.0296666959718865,-0.698747651926571,0.000171127473473,0.0004008605262026,-0.000169160030999,0.0001272172115604,0.0004677447282264,0.0009439958498804,1.0678522703586826,1.049444436490062,1.0026206637761914,-0.3165272147877807,1.2804687395358585,2.192633364446705,1.4675429745462127,0.685623422910731,0.5804570179992787,-0.0382356651357838,0.9315007280172016,280.1331936720086,500946456
1252605,30.232360769641545,2.017198905300261,13.75378252723812,56.62240758202662,2.0139555277896086,6.5014152744752,0.5533815340523637,1.3042934964255168,3.00432977298658,0.4637698001752344,9.505488926255616,32.750994164226555,0.0037663274952664,1.228541925878666,0.0029371232493449,0.0039750633545809,-4.285338794723046e-06,-1.28852976444885e-05,-0.0005654936498553,-0.0001171256189007,-0.0069373765250831,-0.0026977017100611,-2.33186293371697e-05,-5.284556408659187e-06,0.0022205555881413,0.0082256816243719,0.000606829409239,-1.138254495806622,0.0001259087548332,0.0005502535678294,-0.0002030918725356,0.0002712298585809,0.0004127020661416,0.0020573899230815,0.8117512682001646,0.925932959037383,0.9564931246828392,1.8923198382600348,0.8237636366642087,2.188745386681037,0.5586909236161626,1.1586645673935765,0.5661583875272069,-0.0016633425324136,0.8905075045599563,279.40098971046115,501145158
1254449,6.730483437087661,3.856995558202136,10.773973068893223,96.66905454626044,1.2977599454813895,4.773094034158781,1.4278721181849123,1.5490991388226707,1.506329207803533,0.5689332518189157,8.219947012015576,36.300552724596365,0.0013187095083218,2.5541457926416857,0.0011511275966374,0.0187102088346295,-1.2989576140777815e-06,-1.2037977729141697e-05,-0.000410073908394,-4.230352216434268e-05,-0.0027116298858278,-0.0025575603478398,-1.2155951875973382e-05,-1.417905436922846e-05,0.0291032857461231,0.0561478894876199,0.0359381258097755,-0.459983103136812,0.0001514843188892,0.0005552457023483,-0.0001823212698899,0.0002652912954419,0.0005228580646339,0.0018653238617175,1.0176718827085676,0.9623153832987208,1.134736282601555,1.0018373849948607,0.199093480872097,0.7389855889678911,0.8646571599371274,0.8847924982286053,0.8624589158035136,-0.0362959100250661,0.9814567757239178,276.92380664317875,501880914
1256554,21.06085353035786,3.5944127775520167,30.16657857472241,33.83124267769941,2.087083649465304,3.682142097865298,0.9044013162308288,1.1535641114766222,2.1518767547358992,0.4643343679143714,8.36872464683407,35.54443723361498,0.003383350198073,1.7820962622210303,0.0014953498778644,0.0295808570120717,-4.061357115718009e-06,-3.711710732037652e-05,-0.0003652553153809,-6.696189717066842e-05,-0.0012498432308412,-0.0008670576193141,-5.446655040715312e-06,-7.795038648776978e-06,0.0201671740410689,0.0785471099368174,0.0278131088500804,-0.8431291910800873,0.0001674781736022,0.0009559413969561,-0.0001845258320483,0.0002460951639396,0.0004655481598014,0.0018029647868051,0.93843035437775,0.9551909585282408,1.0979717892038292,0.3385170353740466,0.9476122234870508,0.6489588701163778,1.26597317967973,0.9367668640227118,1.0618023372855312,0.0233634638984603,0.9709310843385544,275.3899506505372,502720809
1256677,27.072218901467288,2.0122544194369425,21.92675135998405,24.6280975571551,1.2021603912706351,4.814690998340377,0.7031222104362718,1.446259034477329,2.620980461149909,0.5007807541170028,8.730749862456587,35.333789030661336,0.0013292904545824,2.6359667929174604,0.0017231047503737,0.0042452442609558,-1.164466456273586e-06,-4.659514436789036e-06,-7.671792206854979e-05,-0.0001089849719647,-0.0021568088292777,-0.0051027473341362,-4.709864367140958e-06,-1.0894739856259288e-05,0.0208644815132194,0.2800040321441973,0.000691129484111,-0.4085593862391151,9.350176174749788e-05,0.0006521968698949,-1.160289301064765e-05,5.4134787413354335e-05,0.000471557052974,0.0019614161137136,0.7650246961122258,1.1115905180795391,1.073960875137191,0.4946567196645914,1.367977150274311,0.6716810345735897,1.6017103959107033,0.7714105255174757,1.0347641244737145,0.0244319002640325,0.9453185942757092,278.5685956919161,502769886
1260882,7.159323424610855,5.660233654333744,6.056427570309291,107.33056631743732,0.6483122596024087,2.452933522168579,1.3013595601004688,1.6643861074609718,0.7333268791872578,0.4604526196821402,7.199576538404787,34.68370388831286,0.0005130094383069,2.2175598942994,0.0033706077806252,0.0076999971276552,-3.821194922925002e-06,-2.8922855923302888e-05,-0.0002750788100416,-6.292190920253477e-05,-0.0053168241986381,-0.003169449442792,-2.6795258440659817e-05,-1.1865278681298696e-05,0.0112811654126866,0.0109010504304914,0.0343564588277176,-1.3094279151308383,0.0001246718594333,0.0010179289011799,-0.0002015003988938,0.0001637306954695,0.0004545673670523,0.0010841922805473,0.9108574250431504,0.9495371995487264,0.8485070595529922,0.9324189499439732,1.026464371644168,1.3305632905224316,1.1649083634376631,0.939262911868228,0.981718710346027,0.0703906350066132,1.0536457489998208,280.11196425160244,504447681
1263148,12.661666875614952,2.2224120314558258,19.812661776701617,61.75267791996233,1.5469243895319271,4.559973677675478,0.9161717638345388,1.2873848918286332,1.7124075133308492,0.2924504457550391,8.533166004258792,30.986183517700223,0.006844361487933,1.555496502208308,0.0021077789602725,0.0237078873292166,-4.160507676165103e-06,-4.3703947786390926e-05,-0.0003338319660537,-9.36218557419884e-06,-0.0038277524894194,-0.0029390877892146,-1.9135168553301347e-06,-7.235541964715887e-06,0.0047295282007658,0.0265833043213547,0.0281175404808098,-1.2040905035299991,0.0002296356277559,0.0003900040622222,-0.0001340373274396,0.0001514885244191,8.622851814138176e-05,0.0021480199741628,1.1320341036636388,1.1081177299369367,0.9379993940148184,1.7352179744835503,0.9745873244246857,0.5445999454470205,1.2638345917228817,1.051176334790899,1.3082665137129574,0.0173859917751861,0.959297218930259,277.3817405301561,505351815
1267439,16.391237335504208,3.6011933198513693,10.614342153365351,77.01248687818097,1.603787524696608,5.331457233422677,0.4134757341629784,1.234387263631599,1.361878345388569,0.4197411128456595,7.5614556534634065,33.406352754676234,0.004507744216996,0.5834878302644333,0.0030695063634558,0.0377926236710307,-4.377307259235062e-06,-3.4598483184623724e-05,-4.65043854939169e-05,-6.969008684356865e-05,-0.0025804614506238,-0.0043029780644812,-2.366822343915064e-05,-1.1307158675733674e-05,0.0016704871108777,0.4233420156984012,0.0127872473831341,-0.6761908515552847,0.0002107662581154,0.0004946316005083,-0.0001376419868551,0.0002345798776035,0.0002339923960926,0.0024159988924787,0.8830444573571967,1.0221241498032725,0.9675641504057612,-0.4884579801401731,1.5034543351303675,0.8140185864137065,1.813444123077524,1.0349810022031567,1.3617359888185958,-0.0316350776170246,1.0280435952314644,277.8562090383837,507063924
1268321,5.572912752360213,3.3022052314993227,4.633277508654256,126.98824409986732,1.3786835496207526,3.4652842489076363,0.6794831038554983,1.1780522325056737,1.1102164322814314,0.4417989391196899,8.090533330602021,38.76467894927791,-0.00335355480834,0.7461401410557904,0.0050434441480297,0.0272053809631813,-2.5825055114462644e-06,-6.118805010980611e-05,-0.0011029211429642,-0.0001332493055657,-0.0006028556912583,-0.0046855334086071,-3.168160255417843e-05,-4.512462906923314e-06,0.0220345052698145,0.3550199135744667,0.0037314946648489,-0.5968669237320218,0.0002047498457922,0.0001975494778034,-0.0002063265433512,0.0002242500498084,0.0001186583483139,0.0028910082776571,0.9013013917719016,1.0236565716156651,1.0509497839729978,0.5155572533554393,1.6932527242316595,0.921865918708746,0.8567416649709588,1.2707167228914322,1.0674192748075728,-0.0074126021891706,0.9906125098721628,277.42090476344544,507415842
1268438,23.619742812946747,4.17151403266021,18.947003436161715,86.14955868994839,1.4357248442413046,4.683592642558814,1.2031812390398693,1.6005222288090788,1.8571050962866515,0.8087055340995323,8.102226656039877,35.04814079191924,0.0015402515188393,3.937394456264141,0.0026188991266832,0.0031075008489934,-3.660453509056685e-06,-3.172768282298975e-06,-0.0006345578025869,-6.043597450134347e-05,-0.0021173775457582,-0.0028932661259165,-2.2261131297799628e-05,-5.604043642736935e-06,0.0017705890168684,0.076430166065666,0.0011283917208408,-1.467617380382622,0.0001330711109559,0.0013641811352162,-0.0001381376309365,0.0001571105344893,0.0002766495550588,0.0020705853608387,1.0820181397713788,0.9930836070958544,0.9642604453218618,1.445066637505274,1.78468193973115,2.146412818378053,1.450134453008119,1.1439734865956008,0.9245170377204636,0.029192197280683,0.9897852327415804,274.8678837876446,507462525
1268735,10.666812411424116,2.993582946556816,28.686845448605176,70.39195206852881,1.323991225719506,1.9917981960209656,0.6062106515617564,1.0742402721110276,0.9158154611415246,0.3512062175562422,7.721005666042894,31.845858049310447,0.0059394754760467,1.960496959285518,0.0023999141400693,0.0413537791797564,-1.4483501408649697e-06,-6.992154780393783e-05,-0.0003571913968174,-5.554544977153429e-05,-0.0069242593760621,-0.0048047703210154,-4.618555685418208e-06,-1.4682741671810878e-05,0.0244000646891396,0.1695835395562556,0.0358528251858834,-0.8103267828340446,0.0002112621542045,0.0006394341276633,-0.0001132290284007,0.0002286134359716,9.79736779773426e-05,0.0026261625174404,0.9371318528909356,1.1329247828023894,0.9605628110072756,0.7552562593873933,0.5116471292078284,1.8108177078083056,0.5969013385730324,0.9409567062695332,0.461363347528764,-0.0673427855867393,1.0167557817439643,276.33530516030424,507581028
1270842,8.556675955929922,3.632806410568984,6.771615519301314,98.64164162702176,1.7776635196015358,5.132373995194649,0.9172075135817368,1.4402907054106249,1.1255377358162584,0.3971462432569821,8.442268640497826,34.430535899659944,0.0006527020758118,2.1868775522726063,0.0024304451308073,0.030630092960539,-4.318913413201253e-06,-3.804194846176649e-05,-0.0004206935275571,-0.0001102668871603,-0.0027656823879806,-0.0029667033274073,-6.051500842520987e-06,-1.1996556698433672e-05,0.006202316655864,0.4469446328613256,0.0134590222784922,-0.2950398881491365,0.0001453222689784,0.0003444286724388,-0.0001285756559554,0.0001095777099245,0.0004128165628609,0.0027671873087411,1.0046246079845138,1.041054510790215,1.0083961957041392,1.6560398642397067,0.1919724935457816,-0.0247704007191051,1.5386071329430306,0.7466387077144918,0.787368316183373,0.0019100649867598,0.9657280080731182,280.6101484379604,508421721
1271820,5.862138326245333,3.7348019175269376,7.272696861698787,98.05506789616888,0.9110103313712086,7.584345318038206,0.724667585607612,1.520827528396649,0.7256199957122823,0.3675299349210641,7.893103126199717,33.349899800096615,0.0054928137185913,2.1199010823566824,0.0004962053629921,0.026817428620142,-4.269027384829176e-06,-2.299751017145297e-05,-3.968834886909568e-05,-6.781938144329058e-05,-0.0013235264681566,-0.0006134740392679,-1.0272460070737217e-05,-1.2666938604625316e-05,0.0269265694201016,0.0736218987776515,0.0072350437481707,-0.7144656491977455,0.0001812558595878,0.0009420575901436,-0.0001612517123262,4.215391852399662e-05,0.0001578415041544,0.0006701984698201,0.8460337209077906,1.058173711090804,1.0279995674382003,0.7565097143700938,0.5931839794092839,0.7426862784661641,0.8163936190660587,0.9942779727587874,0.2513296777958171,-0.1065116899179411,1.0045802638576535,277.5178616316817,508811943
1273668,5.618452350415567,3.307485438291704,24.8377192507728,86.41252460339821,1.0403041922953014,3.0653284034218427,0.7546205586067545,0.9283235759796562,0.8245683015454073,0.506295962739128,7.4713422057493535,28.285403837409724,0.0125082941946609,2.535193719233169,-0.0019123121840188,0.0326167279074761,-1.1360398801312165e-06,-2.894415982169666e-06,-0.0007641125362761,-6.178430257392614e-05,-0.000553538409014,-0.004536979115438,-3.693281549297697e-06,-4.160841260022531e-06,0.0088022745236306,0.0490526334728929,0.0336973445520553,-1.3181074797189738,0.0001605488484996,0.0010965563482267,-0.0001980713637286,0.0001564627842515,0.0003405908661555,0.0024206273742356,0.8108654591836236,0.9737770226840374,0.8798093033732204,0.7088361327665849,1.0145477003926262,0.6370255146763706,0.8996134460049489,1.0024747237389533,1.5143631893651113,-0.0090953101498163,1.0344189240331785,278.17080774979104,509549295
1276685,9.827944722192536,4.269913233374554,19.20192613385525,44.49530988905448,0.9451766359014376,3.7201961465398368,1.1017326960568523,1.8908289843094015,1.3353829647410134,0.5184501435106437,6.03480155473261,36.11503838836524,0.0008369960396378,0.5862010728720246,0.00307939684923,0.0139694474223067,-2.517487964832901e-06,-4.105261218709136e-05,-0.0008697582174059,-6.381196315361176e-06,-0.0026818176236411,-0.0044614738395148,-1.8032580884226397e-05,-8.616200537003275e-06,0.0144439692634694,0.3157780757393267,0.0032419538635976,-0.8457803007579519,0.0001835455167594,0.0008211458595989,-0.0001457365764821,0.0001459259175811,0.0004658478731879,0.0017054422983137,1.120427657275512,0.9257066273356372,0.9764027570089784,0.8581035358255678,0.0575690243598724,0.3190272285378907,0.5869801076252391,1.0891452962595023,1.405847732947203,-0.0562647972736658,1.1360510246750402,278.4607818205978,510753078
1277240,4.04580429818896,5.177427495496956,26.196546365796497,58.64583419123025,1.301266795310103,1.6417375098773537,1.362921434400882,1.7835812402930482,0.5702204946999305,0.3228694301865547,8.239774123026416,39.31315849661223,-0.0041519206232154,1.4213246863306013,0.0041615279851141,0.0318970189651122,-2.310425685798462e-06,-1.4601588329787406e-05,-0.0004308678439706,-6.544855657165147e-05,-0.0068648505810803,-0.0021955214063389,-1.2943283563292192e-05,-3.343066451438412e-06,0.0111640830061043,0.590247193450795,0.0012749016954722,-0.9764410792875328,0.0001677513023903,0.0011443091391585,-0.000124373543663,0.0001692771879156,0.0004073887424684,0.0015611259537234,0.9949101854913818,1.0672744020584657,1.0407958446091243,1.1748388327858008,1.84585562575978,1.103328071611784,1.0705744849866263,1.0707322117147275,1.299619866958652,-0.0117952337925439,0.9800540511019136,278.2555769151805,510974523
1281202,1.570616713268834,4.571825838211404,26.283816636800964,86.2875117127224,1.4690901311118605,0.9068644627636152,0.96115782770363,1.026601422856118,0.3914202999461572,0.2813746610172997,7.98081457492071,36.50737513241464,-6.0624068966142267e-05,2.682011065113685,0.0026130410021936,0.039858284361709,-2.9791887383072746e-06,-8.226538809808821e-07,-2.2462492664245774e-06,-0.0001212476242072,-0.0015172002637636,-0.0034181995969436,-1.0730484562276284e-05,-2.4003351873948897e-06,0.0250973492705398,0.6696108650229838,0.009569674473198,-0.7081857450497968,0.0001268842514466,0.0012551299855989,-0.0001441829290122,0.000142033759388,0.0003383988048265,0.0015371489495859,1.0201759336204257,0.95021820337165,1.0241726984842408,1.8074563126165015,1.144373095413111,0.9775776452520296,0.4708020980625621,0.8389879717719783,0.4636730769841912,0.0198196694449104,0.9983748712169744,275.52516179845964,512555361
