,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bcoc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750
49148,5.476872692397331,3.5055757597049024,21.212495732380912,67.48380211530808,1.397615888830079,3.4072260635016263,1.5553176680491003,1.8315826524414929,0.7832799300826648,0.5324990468800037,8.015704333608,31.686042331961417,0.0078670495866088,0.8596253662862471,-0.0004547349288518,0.0410215839470168,-3.3170948350280224e-06,-2.6552518377931264e-06,-0.0009722323859383,-0.0001243023474809,-0.0075147011698667,-0.0033609665899345,-2.0090106959217937e-05,-7.494658930499917e-06,504604.4775285526,113336.11908584111,911.0027766091156,0.0001939233412423,0.0010781674172137,-2.268391257610019e-05,6.989766098432763e-05,0.0005934466506014,0.0009395817701018,1.0233978734801044,0.9313086354196956,0.92341611953494,0.1254307110957752,1.0584459243788866,1.3110534366055744,1.145670221620697,1.1467935339833306,0.9850285035543536,0.0304940896802725,279.0539938631529
50143,1.8547789217807853,3.8868940723754175,12.904127584171892,70.69952671991564,1.2882060020314785,2.06290364853387,1.3789795373959366,1.4521545356399566,0.3493633786378002,0.296209997203622,6.8078355519371785,32.53370902417297,0.0031544726448531,4.483551032838665,-5.233535919218504e-05,0.024992788490362,-4.832468736937928e-07,-1.7115390249157772e-05,-0.0010074687058984,-0.0001239587041151,-0.0033665141642123,-0.0020728540446017,-1.5027274752970504e-05,-2.2622958314765557e-06,5.509797866591226,9.137585938269478,0.518921720084192,0.0001065078177741,0.0010360870397587,-8.844974427406961e-05,8.494610385412587e-05,0.0002583709409523,0.0033831045384367,0.9751066583173184,1.1577498405664737,1.0829021627867397,1.155775069358198,0.2087329152284845,1.421252624816331,1.49124181474267,1.1776076355552412,1.2431300043636568,-0.0068713229589039,280.82807175666534
51302,2.5864856864655503,5.612957401043139,5.696084131309915,100.20357885187548,1.2004804837677905,1.4332985749172482,1.0476106770995282,1.1325136333240842,0.466626631113511,0.2864732121735965,5.968043041732547,41.15661565370392,-0.0064605396216207,-1.791040944373607,0.0069226605883851,0.0170897001251201,-1.8371271630093452e-06,-7.181027291921797e-05,-9.431527633932292e-05,-4.67074275945495e-05,-0.0042027081272703,-0.0019823901977167,-5.8878256080408426e-06,-2.2543902487524407e-06,158.5947426319813,15.59796826637605,2.101509941188344,0.0001526189142387,0.0005624974781735,-0.0001041905969751,0.0003252843419876,0.0002836922276662,0.0016979420547462,1.0659741521348471,1.072724864172503,1.0020000153876307,1.18336791714956,1.0502424959890075,0.2581983533640082,1.3027883209044653,0.9378413804479891,0.6968467916900378,-0.0216028906245231,279.3760388068892
52207,3.59005545619756,4.996100855607315,27.372194577677856,10.017331977918689,1.2113039043855054,2.270746997512333,1.112799553969037,1.695287973696509,0.5173426153444195,0.4555377399848759,8.285827287218718,31.30390312581933,0.007017119551969,1.9027823236346144,-0.0007470293385521,0.0310314165966646,-2.8232062777135814e-06,-1.4767439933121348e-05,-0.0011129823381626,-8.11987358819866e-05,-0.0052015466360402,-0.0036997000590896,-3.1870576931572934e-05,-5.003348472190127e-06,42.82283729189777,98.86884285996967,0.5800262827987903,0.0002158772482737,0.0008340211888789,-6.839863531082343e-05,0.0002608467667072,0.000599201194002,0.000627681325726,0.9331243855194796,0.9231433945366764,0.939277179916648,1.4122974280155018,1.7075086145302087,1.3639541076807753,1.095922240122991,1.1270764522926,1.573880536863856,-0.0318687277572062,280.0528427048435
52425,9.782262430102632,3.6576149392475408,12.024382282514235,80.53692157222356,1.5603960555594418,2.280018285953188,1.156789735061084,1.182826929943061,0.8856572014564232,0.3394040825858999,7.232434862458824,37.820525755728426,-0.0010832449544557,-0.8069471418436909,0.0050496244186939,0.0291764878788772,-9.997693527920555e-08,-1.2710999604503912e-05,-0.0007520371135956,-8.487903888129285e-05,-0.0037870824923563,-0.0046510788187953,-5.658976991169744e-06,-8.295911427254914e-06,2.2984768547023995,1.6512652038315596,0.5321185686715901,0.0002185535428474,0.0003114323747396,-3.40376510056821e-05,0.0001985010532337,-0.0001689101037862,0.0026267249256478,1.103165206358325,1.002409088670938,1.0260890045150926,1.742790230915502,1.105587383178812,2.530173565527585,0.9868634612860508,1.2719979763756768,1.430018302671043,-0.023108412349909,278.4686269193434
52976,2.6070874624723093,1.9060549447215756,21.02625460370341,87.86488612080475,0.7170104748494266,3.4203549376002744,0.90169434186092,0.8994870453719669,0.2158041244989863,0.2843449640765386,8.181618819320075,36.272489046720914,-0.0007025484974057,3.5384588173278506,0.0016433349934474,0.0152391441056653,-4.180508604530215e-07,-2.925973091358264e-05,-2.1832031332869083e-05,-0.0001292772168043,-0.0022892181318652,-0.0032569036443081,-2.107915581422214e-05,-4.458892378830502e-06,237.00150036948708,11.350669958216445,1.796712883395987,0.0002484879808062,0.0007484197501058,-5.7426877792197086e-05,-1.16006378883837e-05,0.0004978088096885,0.0015096206387331,0.8719943057782037,0.9903005031787582,0.9666618821513032,0.1386150264667222,1.3968076453081988,0.9575826114990712,0.9973021951878116,1.1016025140638908,1.2361291154854646,-0.0133861140244915,278.3110695629216
57426,6.9021112478902,3.856604646333672,8.709224735535212,67.24932195376425,1.633321821526588,4.785112714675101,1.0784451419697756,1.6376367556369025,0.8858602847405782,0.4576321265748166,8.330301686564654,36.68565717229092,0.0036238912201924,3.2103048964249887,-0.0007203908271327,0.0026176850066871,-1.2187543441239091e-06,-4.729534942618514e-05,-0.0002447670838311,-3.074280718519954e-06,-0.0024886274473024,-0.004537734355024,-2.9026210183934865e-05,-1.154243693549028e-05,720.7167967735803,172.0154264724589,1.0823553555639194,0.0001726356558905,0.0005331512111937,-0.0001204545603846,6.529583042595252e-05,0.0001741415177423,0.0022769807005084,0.9665139405735208,1.0214148889774173,1.159294263402,1.040546416256585,1.0144373209097357,0.7323979759348906,1.2562644819797757,0.8242985599513452,1.4776286624789567,0.0149506360130824,273.6879246196435
58349,17.782919386887944,4.8704004982869,21.48073866457781,83.95904949003405,1.3354460511927486,2.5386730780152824,0.7413168599353686,1.5970986218965766,1.748675548285057,0.4664356711924699,7.906937276380858,30.25264763552552,0.005116376397297,4.997053979502431,0.0002112693739393,0.0071752920268518,-4.268179237148338e-07,-6.6160979030894e-05,-0.0003435133076039,-5.764188319862055e-05,-0.0017772610544122,-0.0022827973515379,-1.19896395088372e-05,-2.7452691949216536e-06,33.07203273600679,7.0666396613714015,1.107539991367631,0.0001853467756964,0.0007041892490311,-5.4136553913082514e-05,7.288205304210718e-05,0.0005908009418667,0.0024030102920845,1.255868160254207,1.0195506182970802,1.1561807419849202,1.5813024110277192,1.3977597193540952,0.0924961584711598,0.9554761111496854,0.9470527523717178,0.6323356285626724,0.0086630577262143,280.7253166531385
59128,23.83517458678081,3.3450647304921177,23.497663750930904,53.24661505253339,0.8222011132340712,3.922698065472584,1.0319324661099616,1.254182090524335,1.3573191119681216,0.6077775857929332,7.866767958126626,36.5066814460009,-0.0004351437077724,3.103919166049538,0.0027126349934261,0.0346688685580774,-4.407255164764354e-07,-6.849922659928252e-06,-0.0006897812289042,-3.2542025287798495e-05,-0.0061669326757499,-0.0007279197142467,-2.990699702233545e-05,-5.968265109794263e-06,4856.587612855912,2895.0365472957083,47.51718721937187,0.0002003918928226,0.0006061273950414,-0.0001687825517398,3.441487741862708e-05,-2.110901589402536e-05,0.0021380739633837,1.029899425529203,1.1206306539094435,1.0237475868976755,0.7906270231056183,0.8719415383217418,1.927742509706676,1.486884971446493,0.9101328216124536,1.2056769777319412,0.0652689308622787,276.1958251140046
60041,2.4200075220688264,2.267699309344287,7.260405028787892,64.20386224607135,0.924652857268236,4.761713514103575,0.9851548167687976,1.4562198770568475,0.4871560768084649,0.2374683628730078,8.112800169063503,36.68589670753954,-0.0023732445967972,2.6965841287533525,0.0034291275893273,0.0225724293434349,-3.1762255889940417e-07,-3.98065261924357e-05,-0.000697411282787,-2.1471492655080127e-05,-0.0067895766496023,-0.0036709773605283,-7.843580924137251e-06,-1.2687552280148332e-05,114.52097424467976,75.11311620906055,1.0032845499035052,0.0002003581297868,0.000954327761704,-6.819986502097403e-05,0.0001435664882973,0.0003466565337995,0.0022409923376341,0.9941961467283168,1.0354382137126754,1.0498529379483257,0.9408417836018936,0.6869632932299432,0.2672965807346343,0.9680061466166546,1.0967648137185568,1.0846681148990132,-0.0083335638104553,278.97972604951354
60329,4.244311527863914,4.402206316069895,24.72377484853468,103.48848708782296,1.602156861122257,1.9252061175820183,1.4277762418976023,1.0272938143267245,1.0330952130431057,0.4513703644670944,7.561135970273269,32.71244952665215,0.0078369735811821,0.1401639729713251,-0.0001231468154509,0.0133342757297256,-4.083151619044032e-06,-4.6398425178524006e-05,-0.0005709209181892,-8.498894730929295e-05,-0.0042119849789536,-0.0035346332574556,-1.2714759329594374e-05,-5.210215599211828e-06,29.92452598478781,21.05300784787752,0.2439212972208418,0.0001388444195689,0.0005071530802807,-2.3242228593131663e-05,9.7231814291332e-05,0.0005741688902264,0.0013044915358409,0.8070094222817961,1.1146842294342014,1.1295523828238727,0.2568639202484636,1.488986622795459,1.204844044845692,1.0105008682767986,1.104925957596134,1.351242772233063,-0.0063533593484379,277.38193823574653
60342,7.527468159620561,3.614999697227528,16.61816813393173,133.67558928975131,1.576656672471469,3.395688939121356,0.6216485440892001,0.8627681226743076,0.8464825900987124,0.6103585898812643,8.170152094765777,33.0817011399855,0.0066685068345013,4.497837003695929,-0.0013330305241626,0.0137223920696054,-3.146415491310997e-07,-3.5051902290958366e-05,-0.0002977066889765,-6.326971378825881e-05,-0.0016590055680761,-0.0044557721611983,-4.582471806880356e-06,-6.598501669986904e-06,2094.3116915161804,345.75045651033986,8.690907181158288,0.0002464005171773,0.0006129823053617,-6.705367031610955e-05,0.0002823229483416,0.0003104585795971,0.0019129548147137,1.1420251227679412,0.9828356676134622,1.012847034225468,1.8804709336207703,0.8072938338054397,0.3747566752163255,0.5317484460776751,1.079981941056824,0.635194970260516,-0.0372762829575061,274.5976955988053
68765,4.068075861976264,5.915808872966453,34.64913474340113,27.327744332633408,1.543620131246393,2.112790214343561,1.131832143830398,1.6445890181758225,0.7318827630569074,0.4079917032844525,7.759606997632518,31.230480197035973,0.007298354285779,3.0491538158611857,-0.0006695714751235,0.036366626048396,-1.9727868639119537e-06,-1.2399383881491334e-07,-0.0006575264227273,-0.0001220177172154,-0.0008721845449764,-0.0032113368412618,-1.3865344709497197e-06,-1.3597316709407937e-05,1226.0876454951,815.3545504475443,6.481443735026419,0.0002411939625801,0.0002819217085033,-0.0001642606889163,0.0001255710374497,0.0006613695770979,0.0014127063210927,1.2806320192578855,1.082039330833372,1.1029522373025764,0.7373046971053374,1.2848626128538696,0.4899383390064549,0.9756114234342762,1.119260918996276,1.4662101573527255,-0.0223506709794502,277.3086188685006
69555,11.141708956643074,4.721523968353014,16.835565268096268,112.1023344511255,1.5221617475463318,1.3868814025773013,0.775015584906187,1.2723229186913294,0.834772261701451,0.4110331255198317,7.909787146143462,35.09930391948891,0.0030878475022115,-0.7434856040754148,0.0043696137931232,0.0001486670991577,-4.528686433352333e-06,-1.5345615620756246e-06,-0.000888522539787,-4.895331796013102e-05,-0.0004999193215136,-0.0034128580910733,-3.3555108180465304e-06,-8.657102269495171e-06,297.16812814557915,767.1625078615418,2.480988224251313,0.0001881752353812,0.000736715843274,-9.298943546479132e-05,0.0003255144275978,0.0003738816149326,0.0019502084091119,1.0288332604974413,0.9983357277532344,1.0316170339285635,1.4267336908713677,1.7170645269633882,1.3823803044346004,1.1520138928861705,0.8858774304069269,1.1107825114798715,0.006190589397456,276.83208369726844
74487,9.579524085421124,2.9373600849799253,9.466633259645086,96.41157201116944,1.1224362186340773,4.816545015626301,0.848159238036396,1.4185331987468213,1.1250629469619433,0.5272904405953256,8.882859226858411,31.932919598663982,0.002874899939327,5.688986646940025,-0.0001632912601056,0.0187400812132854,-1.080282253709733e-06,-5.921091073028567e-06,-0.0010338846585505,-4.656245756037122e-05,-0.0033469155106002,-0.0039576448710717,-1.6620758276231824e-05,-3.5452174259316604e-06,8717625.238926807,4607481.901705488,36483.09425480784,0.0001368711064093,0.00074530013847,-7.524288721771048e-05,0.0001706338502808,0.0005873402290063,0.0016898369889504,1.016999434143474,0.9094022164195612,1.031565883313455,1.823756078556134,1.6330520680373148,1.2903728478923506,1.1288790748935105,1.137131846103129,0.6981048769969129,-0.0551798707438743,278.67573860125987
77267,3.551176225980421,4.468885212506718,13.426392094213696,62.95930884477282,1.1155392992461075,1.2759514476596898,0.8753337819940517,1.4142272382053844,0.3404160134101175,0.3904858111179475,7.650455032706287,39.21063794023628,-0.000655627029643,-2.167658658935372,0.0063265271484068,0.0204949337817059,-3.701333149344637e-06,-5.425385423580575e-05,-0.0008346565856924,-7.47515424502842e-05,-0.0068408640888131,-0.0052004370168538,-1.3688779517624447e-05,-1.166370759444195e-06,1.146194705729397,3.0811791565341804,0.1337775616013639,0.0001431247888685,0.0007152003113726,-0.000197737177093,-2.6628337551440223e-05,0.0004363231917515,0.0015571395980138,0.8940369908750383,1.0049481991104474,0.9896718859302336,0.8382942857175861,1.6215527805713017,-0.0050912599218948,0.8566134720478739,0.7916399902960074,1.1613124067556853,0.026677833343855,274.10277540689526
78805,12.096847554561222,4.26754790525001,10.125156977146144,29.96773927822949,1.8208163422772723,5.192156971393598,1.0432034342206928,1.7014133281873476,1.8283193281240848,0.2844591532213608,8.267164398397155,30.4424960470307,0.0076661041208369,7.072548579904384,-0.0025708018917618,0.029520961599485,-2.632194744749013e-06,-4.279461087598938e-05,-0.0002916487088422,-9.814646576513644e-05,-0.0058150381026375,-0.0053883022109738,-2.103390226955869e-05,-1.316245882213838e-05,16.908022627506895,152.8919957039365,0.2877152496414101,0.0001666475550835,0.0011270946579949,-0.0002010667354072,0.0002046007765115,0.0004267461723969,0.0008540593472642,1.0078405902322225,1.0896749046579788,0.9920136479057222,1.645168291866752,0.7813338194220789,1.0047058022529798,0.6422490985904399,0.9567996957023932,0.9694897038808884,-0.0622708195341451,277.4016530234686
78932,3.52319601261212,3.6770940912596735,9.678697394926385,57.13437572208419,1.0940615942087135,3.794662090687168,1.076495633908115,1.605979806136708,0.7526468430140538,0.5047055806957002,7.724953355937878,32.508468399407484,0.0090005053749325,0.1747251568367454,-0.0007975320520464,0.0148639868509498,-1.0043783853332805e-06,-7.081055241797887e-05,-0.0010352869346808,-2.1331938969711435e-05,-5.853313026901903e-05,-0.0021239021369441,-1.7354801933047244e-05,-1.2320407934936636e-05,89.65608193583323,5.843350445062917,1.3722017949895433,0.0001463280805035,0.0004773284023206,-0.000159029562111,0.0001492080363733,0.0004644623744587,0.0023855185177588,1.0254527419619126,1.0605074632707931,0.8666805365039213,2.962758529558457,1.0350757033267586,1.6001894940884025,0.990780497127133,1.088991313785636,0.9998139415483238,-0.0047406859288099,277.0569032924389
79622,7.070347325081862,4.640699249517867,21.33556958702836,115.7608028742087,1.529206516813788,3.8811660819064233,1.5615447764365218,1.109498735965615,0.8347177385193159,0.7043869103046113,10.207913632980445,29.95427491415055,0.0098525655824086,3.0709671332793764,0.0003355859293038,0.0336086951338575,-1.0509046680604938e-06,-1.5732729577072988e-05,-0.0006002508753045,-3.589321449359379e-05,-0.0067805621468407,-0.0019381391821413,-1.3722044366367752e-05,-1.340859364337394e-05,4306757.186790459,545049.3820421053,6709.285068657222,0.0002085197518967,0.0006977420699939,-0.0001684573897021,9.598669515533125e-05,0.0005679948805663,0.0027512009954104,1.1402554698815222,1.0653587321161164,0.8599092127758273,1.064461202749492,1.1745238336017922,0.965279113138534,1.1755138566659389,0.8832653669655399,1.2974886760530506,0.0241925869668571,274.79974459386966
82458,15.831248626157976,3.649466876900133,22.87038364982927,129.23545031257348,1.127871116081866,3.682996228064892,0.4745512556963431,1.1141510192090425,1.683722515872716,0.6055140303483261,8.977198766905024,39.34972241624446,-0.004626543695931,4.02157645309623,0.0031486895289135,0.0336541185148054,-3.665189160190092e-06,-3.319660358140728e-05,-0.0002312217278892,-3.71198664155916e-05,-0.0076329276688061,-0.0039447329471682,-3.991663134971109e-06,-7.481003029442557e-06,582.6486944481263,310.31747500859177,4.373657213096162,0.0001923305115718,0.0009263412933315,-0.0001310475948651,8.426568235846927e-05,0.000418411623871,0.0017601797645316,1.140584926319934,1.1386266737703536,1.1887142215999769,0.8940351202691831,1.7034266680139054,0.6616696861531797,1.188532209680956,1.012222591787629,0.4827107402906944,-0.0356360210395031,275.85642273643697
