,ssp370,ssp434,ssp460,ssp119,ssp126,ssp245,ssp534-over,ssp585
2380,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2381,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2382,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2383,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2384,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2385,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2386,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2387,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2388,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2389,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2390,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2391,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2392,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2393,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2394,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2395,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2396,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2397,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2398,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2399,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2400,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2401,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2402,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2403,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2404,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2405,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2406,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2407,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2408,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2409,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2410,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2411,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2412,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2413,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2414,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2415,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2416,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2417,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2418,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2419,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2420,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2421,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2422,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2423,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2424,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2425,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2426,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2427,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2428,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2429,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2430,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2431,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2432,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2433,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2434,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2435,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2436,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2437,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2438,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2439,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2440,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2441,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2442,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2443,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2444,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2445,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2446,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2447,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2448,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2449,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2450,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2451,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2452,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2453,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2454,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2455,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2456,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2457,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2458,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2459,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2460,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2461,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2462,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2463,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2464,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2465,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2466,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2467,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2468,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2469,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2470,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2471,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2472,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2473,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2474,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2475,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2476,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2477,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2478,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2479,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2480,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2481,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2482,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2483,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2484,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2485,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2486,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2487,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2488,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2489,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2490,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2491,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2492,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2493,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2494,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2495,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2496,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2497,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2498,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2499,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2500,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
2501,-0.2901595262,-0.2545793908,-0.1964633445,-0.1650892408,-0.1464888373,-0.1467452447,-0.2542182609,-0.2201414871
